date,market,reason,symbol
2023-10-12,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-12,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-13,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-13,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-13,crypto,pre-inception or indicator warmup,POL-USD
2023-10-13,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-13,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-13,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-13,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-14,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,LINK-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-14,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-14,crypto,pre-inception or indicator warmup,POL-USD
2023-10-14,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-14,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-14,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-14,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-15,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-15,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-15,crypto,pre-inception or indicator warmup,POL-USD
2023-10-15,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-15,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-15,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-15,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-16,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-16,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-16,crypto,pre-inception or indicator warmup,POL-USD
2023-10-16,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-16,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-16,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-16,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-17,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-17,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-17,crypto,pre-inception or indicator warmup,POL-USD
2023-10-17,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-17,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-17,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-17,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-18,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,AVAX-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-18,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-18,crypto,pre-inception or indicator warmup,POL-USD
2023-10-18,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-18,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-18,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-18,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-19,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-19,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-19,crypto,pre-inception or indicator warmup,POL-USD
2023-10-19,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-19,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-19,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-19,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-20,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-20,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-20,crypto,pre-inception or indicator warmup,POL-USD
2023-10-20,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-20,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-20,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-20,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,AAVE-USD
2023-10-21,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-21,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-21,crypto,pre-inception or indicator warmup,POL-USD
2023-10-21,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-21,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-21,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-21,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-22,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-22,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-22,crypto,pre-inception or indicator warmup,POL-USD
2023-10-22,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-22,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-22,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-22,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-23,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-23,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-23,crypto,pre-inception or indicator warmup,POL-USD
2023-10-23,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-23,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-23,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-23,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-24,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-24,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-24,crypto,pre-inception or indicator warmup,POL-USD
2023-10-24,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-24,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-24,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-24,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-25,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-25,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-25,crypto,pre-inception or indicator warmup,POL-USD
2023-10-25,crypto,pre-inception or indicator warmup,RENDER-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,SEI-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,SOL-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,SUI-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,TAO-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,TON-USD
2023-10-25,crypto,insufficient hourly data or BTC macro history,UNI-USD
2023-10-25,crypto,pre-inception or indicator warmup,WIF-USD
2023-10-25,crypto,pre-inception or indicator warmup,XRP-USD
2023-10-26,crypto,pre-inception or indicator warmup,ARB-USD
2023-10-26,crypto,insufficient hourly data or BTC macro history,FET-USD
2023-10-26,crypto,insufficient hourly data or BTC macro history,INJ-USD
2023-10-26,crypto,insufficient hourly data or BTC macro history,JUP-USD
2023-10-26,crypto,insufficient hourly data or BTC macro history,OP-USD
2023-10-26,crypto,pre-inception or indicator warmup,PEPE-USD
2023-10-26,crypto,pre-inception or indicator warmup,POL-USD
2023-10-26,crypto,pre-inception or indicator warmup,RENDER-USD
