cost_model,date,mode,portfolio,reason,symbol
zero,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,VRTX
zero,2022-03-11,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,BMY
zero,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-03-14,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,ABBV
zero,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,LIN
zero,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,VRTX
zero,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-03-15,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-16,stock_only,current_1pct,max_new_trades_per_day,UNH
zero,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,CRWD
zero,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-03-17,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,CRWD
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,DE
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,MDT
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,SPGI
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,BA
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,ELV
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,NEM
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,HD
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,UNH
zero,2022-03-18,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-03-21,stock_only,current_1pct,max_new_trades_per_day,BAC
zero,2022-03-21,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-03-22,stock_only,current_1pct,max_positions,QCOM
zero,2022-03-22,stock_only,current_1pct,max_positions,DIA
zero,2022-03-22,stock_only,current_1pct,max_positions,IWM
zero,2022-03-22,stock_only,current_1pct,max_positions,NFLX
zero,2022-03-22,stock_only,current_1pct,already_held_or_pending,AMD
zero,2022-03-22,stock_only,current_1pct,max_positions,MRVL
zero,2022-03-22,stock_only,current_1pct,max_positions,SCHW
zero,2022-03-22,stock_only,current_1pct,max_positions,C
zero,2022-03-22,stock_only,current_1pct,max_positions,F
zero,2022-03-22,stock_only,current_1pct,max_positions,GM
zero,2022-03-22,stock_only,current_1pct,max_positions,INTC
zero,2022-03-22,stock_only,current_1pct,max_positions,FCX
zero,2022-03-22,stock_only,current_1pct,already_held_or_pending,XLB
zero,2022-03-22,stock_only,current_1pct,max_positions,MS
zero,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,NEM
zero,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,OXY
zero,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-03-23,stock_only,current_1pct,max_new_trades_per_day,RTX
zero,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,GM
zero,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,META
zero,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,T
zero,2022-03-24,stock_only,current_1pct,already_held_or_pending,COP
zero,2022-03-24,stock_only,current_1pct,max_new_trades_per_day,AVGO
zero,2022-03-25,stock_only,current_1pct,max_positions,CVX
zero,2022-03-25,stock_only,current_1pct,max_positions,XLE
zero,2022-03-25,stock_only,current_1pct,max_positions,ABBV
zero,2022-03-25,stock_only,current_1pct,max_positions,GOOGL
zero,2022-03-25,stock_only,current_1pct,max_positions,LIN
zero,2022-03-25,stock_only,current_1pct,max_positions,MSFT
zero,2022-03-25,stock_only,current_1pct,max_positions,XLK
zero,2022-03-25,stock_only,current_1pct,max_positions,XLY
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,QQQ
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLY
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,APD
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,MU
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,JNJ
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,NET
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,UBER
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,XLK
zero,2022-03-28,stock_only,current_1pct,max_new_trades_per_day,V
zero,2022-03-29,stock_only,current_1pct,already_held_or_pending,AMZN
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,NET
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SOXX
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AAPL
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AMAT
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AMD
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,GOOGL
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,PG
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLI
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLK
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MU
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,NVDA
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,KO
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,AXP
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,BAC
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,CMG
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,INTC
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,JPM
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MMM
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,QCOM
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,SCHW
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,USB
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,WFC
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,XLF
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,ZS
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,MSFT
zero,2022-03-29,stock_only,current_1pct,max_new_trades_per_day,ABBV
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,CRWD
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,GE
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,MMM
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,REGN
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLB
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLI
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,JNJ
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,GILD
zero,2022-03-30,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,CSCO
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,CRWD
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,JNJ
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,CAT
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,FCX
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,KO
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,KHC
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,UNH
zero,2022-03-31,stock_only,current_1pct,max_new_trades_per_day,VRTX
zero,2022-04-01,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-04-01,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-04-04,stock_only,current_1pct,max_new_trades_per_day,FCX
zero,2022-04-04,stock_only,current_1pct,max_new_trades_per_day,NEM
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,MO
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,KHC
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,PEP
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,XLRE
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,DIA
zero,2022-04-05,stock_only,current_1pct,max_new_trades_per_day,GILD
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,MO
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,BMY
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,PEP
zero,2022-04-06,stock_only,current_1pct,max_new_trades_per_day,KO
zero,2022-04-07,stock_only,current_1pct,max_positions,MCD
zero,2022-04-07,stock_only,current_1pct,max_positions,PG
zero,2022-04-07,stock_only,current_1pct,max_positions,WMT
zero,2022-04-08,stock_only,current_1pct,max_positions,MO
zero,2022-04-11,stock_only,current_1pct,max_new_trades_per_day,GLD
zero,2022-04-12,stock_only,current_1pct,max_new_trades_per_day,NEM
zero,2022-04-12,stock_only,current_1pct,max_new_trades_per_day,RTX
zero,2022-04-12,stock_only,current_1pct,max_new_trades_per_day,XLB
zero,2022-04-13,stock_only,current_1pct,max_new_trades_per_day,MO
zero,2022-04-13,stock_only,current_1pct,max_new_trades_per_day,VZ
zero,2022-04-13,stock_only,current_1pct,already_held_or_pending,CVX
zero,2022-04-13,stock_only,current_1pct,max_new_trades_per_day,XLB
zero,2022-04-13,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-04-14,stock_only,current_1pct,max_positions,XOM
zero,2022-04-14,stock_only,current_1pct,max_positions,VRTX
zero,2022-04-14,stock_only,current_1pct,max_positions,MO
zero,2022-04-14,stock_only,current_1pct,max_positions,SLB
zero,2022-04-14,stock_only,current_1pct,max_positions,XLP
zero,2022-04-14,stock_only,current_1pct,max_positions,CMCSA
zero,2022-04-14,stock_only,current_1pct,max_positions,MDLZ
zero,2022-04-14,stock_only,current_1pct,max_positions,MPC
zero,2022-04-18,stock_only,current_1pct,max_new_trades_per_day,SLB
zero,2022-04-18,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-04-18,stock_only,current_1pct,max_new_trades_per_day,DVN
zero,2022-04-18,stock_only,current_1pct,max_new_trades_per_day,GLD
zero,2022-04-18,stock_only,current_1pct,max_new_trades_per_day,OXY
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,MCD
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,PG
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,UNH
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,COP
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,JNJ
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,MO
zero,2022-04-20,stock_only,current_1pct,max_new_trades_per_day,OXY
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,AXP
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,TGT
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,COST
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,KHC
zero,2022-04-21,stock_only,current_1pct,max_new_trades_per_day,XLB
zero,2022-05-13,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-05-13,stock_only,current_1pct,max_new_trades_per_day,T
zero,2022-05-16,stock_only,current_1pct,already_held_or_pending,COP
zero,2022-05-16,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-05-16,stock_only,current_1pct,max_new_trades_per_day,KHC
zero,2022-05-16,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-05-17,stock_only,current_1pct,max_new_trades_per_day,AVGO
zero,2022-05-17,stock_only,current_1pct,max_new_trades_per_day,BMY
zero,2022-05-17,stock_only,current_1pct,max_new_trades_per_day,MMM
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,GILD
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,LIN
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,IBB
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,REGN
zero,2022-05-23,stock_only,current_1pct,max_new_trades_per_day,BX
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,EOG
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,ADBE
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,CMCSA
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,DVN
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,OXY
zero,2022-05-25,stock_only,current_1pct,max_new_trades_per_day,GILD
zero,2022-05-26,stock_only,current_1pct,max_new_trades_per_day,NFLX
zero,2022-05-26,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-05-26,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-05-26,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-05-27,stock_only,current_1pct,max_new_trades_per_day,FCX
zero,2022-05-27,stock_only,current_1pct,max_new_trades_per_day,GE
zero,2022-05-27,stock_only,current_1pct,max_new_trades_per_day,MA
zero,2022-06-01,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-06-02,stock_only,current_1pct,max_new_trades_per_day,ADBE
zero,2022-06-02,stock_only,current_1pct,max_new_trades_per_day,F
zero,2022-06-03,stock_only,current_1pct,max_new_trades_per_day,COP
zero,2022-06-03,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-06-03,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-06-03,stock_only,current_1pct,max_new_trades_per_day,DE
zero,2022-06-03,stock_only,current_1pct,max_new_trades_per_day,XLI
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,MRVL
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,PSX
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,SPY
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLI
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLU
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,CAT
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLB
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,CSCO
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,DIA
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,NVDA
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,ORCL
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,QCOM
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,SLB
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,SOXX
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,V
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLK
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,IWM
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLY
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,JPM
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-06-06,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-06-07,stock_only,current_1pct,max_new_trades_per_day,MRNA
zero,2022-06-07,stock_only,current_1pct,max_new_trades_per_day,UBER
zero,2022-06-07,stock_only,current_1pct,max_new_trades_per_day,IWM
zero,2022-06-07,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-06-07,stock_only,current_1pct,max_new_trades_per_day,DVN
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,AAPL
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,CRM
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,F
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,LLY
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,QQQ
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,VZ
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,DIA
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,MSFT
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,SPY
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,T
zero,2022-06-08,stock_only,current_1pct,max_new_trades_per_day,VRTX
zero,2022-06-28,stock_only,current_1pct,max_new_trades_per_day,XLF
zero,2022-06-28,stock_only,current_1pct,max_new_trades_per_day,T
zero,2022-06-28,stock_only,current_1pct,max_new_trades_per_day,MRNA
zero,2022-06-30,stock_only,current_1pct,max_new_trades_per_day,T
zero,2022-07-01,stock_only,current_1pct,max_new_trades_per_day,CL
zero,2022-07-05,stock_only,current_1pct,max_new_trades_per_day,VRTX
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,PLTR
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,MSFT
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,COST
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,PANW
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,ZS
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,DIA
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,SPY
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,V
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-07-06,stock_only,current_1pct,max_new_trades_per_day,XLRE
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,XLF
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,MCD
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,PLTR
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,DIS
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,XLV
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,PFE
zero,2022-07-07,stock_only,current_1pct,max_new_trades_per_day,V
zero,2022-07-08,stock_only,current_1pct,max_new_trades_per_day,GS
zero,2022-07-08,stock_only,current_1pct,already_held_or_pending,WFC
zero,2022-07-08,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-07-08,stock_only,current_1pct,max_new_trades_per_day,MRK
zero,2022-07-11,stock_only,current_1pct,max_new_trades_per_day,HD
zero,2022-07-12,stock_only,current_1pct,max_new_trades_per_day,PEP
zero,2022-07-12,stock_only,current_1pct,max_new_trades_per_day,SPG
zero,2022-07-12,stock_only,current_1pct,max_new_trades_per_day,LOW
zero,2022-07-12,stock_only,current_1pct,max_new_trades_per_day,PG
zero,2022-07-12,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,AAPL
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,CMCSA
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,HD
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,LOW
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,MU
zero,2022-07-15,stock_only,current_1pct,max_new_trades_per_day,TSLA
zero,2022-07-18,stock_only,current_1pct,max_new_trades_per_day,SOXX
zero,2022-07-18,stock_only,current_1pct,max_new_trades_per_day,XLK
zero,2022-07-18,stock_only,current_1pct,max_new_trades_per_day,AMAT
zero,2022-07-18,stock_only,current_1pct,max_new_trades_per_day,BA
zero,2022-07-18,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,QQQ
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,XLK
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,AMAT
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,MU
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,AAPL
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,MRNA
zero,2022-07-19,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,BA
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,WMT
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,MRNA
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,COST
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,ABT
zero,2022-07-21,stock_only,current_1pct,max_new_trades_per_day,LIN
zero,2022-07-22,stock_only,current_1pct,max_new_trades_per_day,FCX
zero,2022-07-22,stock_only,current_1pct,max_new_trades_per_day,KKR
zero,2022-07-22,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-07-22,stock_only,current_1pct,max_new_trades_per_day,BX
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,JPM
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,WFC
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,XLF
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,CAT
zero,2022-07-25,stock_only,current_1pct,max_new_trades_per_day,SLB
zero,2022-07-26,stock_only,current_1pct,max_new_trades_per_day,CAT
zero,2022-07-26,stock_only,current_1pct,max_new_trades_per_day,UNH
zero,2022-07-26,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-07-26,stock_only,current_1pct,max_new_trades_per_day,XLE
zero,2022-07-26,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-07-27,stock_only,current_1pct,max_new_trades_per_day,SLB
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,DIS
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,GM
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,LIN
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,AMD
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,MRVL
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,TMO
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,DIA
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,SPY
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,CRM
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,KO
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,MA
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,F
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,CVX
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,XOM
zero,2022-07-28,stock_only,current_1pct,max_new_trades_per_day,PSX
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,AMD
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,MPC
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,BAC
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,WFC
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,BX
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,EOG
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,TMO
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,SLB
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,MA
zero,2022-07-29,stock_only,current_1pct,max_new_trades_per_day,FDX
zero,2022-08-01,stock_only,current_1pct,max_new_trades_per_day,CL
zero,2022-08-01,stock_only,current_1pct,max_new_trades_per_day,UBER
zero,2022-08-01,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-08-01,stock_only,current_1pct,max_new_trades_per_day,XLP
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,ZS
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,AMAT
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,MRVL
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,MU
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,TXN
zero,2022-08-03,stock_only,current_1pct,already_held_or_pending,MPC
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,IWM
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,NVDA
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,SBUX
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,SOXX
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,AMD
zero,2022-08-03,stock_only,current_1pct,max_new_trades_per_day,BKNG
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,XLI
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,NOW
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,SOXX
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,NFLX
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,NKE
zero,2022-08-04,stock_only,current_1pct,max_new_trades_per_day,XLU
