ambiguous,atr,conviction,cost_model,decision_time,delta1_expiration_sessions,delta2_enabled,delta3_enabled,entry,exit_price,exit_reason,exit_time,expires_at,fill_price,filled_at,final_stop,gross_pnl,market,mode,net_pnl,outcome_data_missing,pnl_r,portfolio,quantity,reason,reserved_notional,risk_amount,signal_bar_end,status,stop,strategy_version,symbol,target,transaction_cost,variant_id
False,2.277659479123006,87,zero,2023-03-14 15:16:00,,False,False,257.9,264.74,target,2023-03-15 14:58:00,,257.9,2023-03-14 18:08:00,259.52,492.4800000000023,stock,stock_only,492.4800000000023,False,2.0000000000000164,safe_0_25pct,72,,18568.8,246.2399999999991,2023-03-14 15:00:00,closed,254.48,stock_trend_momentum_v2,MSFT,264.74,0.0,d1_off_d2_off_d3_off
False,0.9421281914044697,87,zero,2023-03-15 15:16:00,,False,False,178.9,178.38,stop,2023-03-15 18:28:00,,178.835,2023-03-15 15:16:00,178.38,-50.50500000000139,stock,stock_only,-50.50500000000139,False,-0.32042253521127284,safe_0_25pct,111,,19857.9,157.62000000000177,2023-03-15 15:00:00,closed,177.48,stock_trend_momentum_v2,GLD,181.74,0.0,d1_off_d2_off_d3_off
False,0.4518586054994837,84,zero,2023-03-15 15:16:00,,False,False,45.19,45.37,stop,2023-03-16 13:58:00,,45.11,2023-03-15 15:16:00,45.37,94.89999999999927,stock,stock_only,94.89999999999927,False,0.3823529411764678,safe_0_25pct,365,,16494.35,248.1999999999999,2023-03-15 15:00:00,closed,44.51,stock_trend_momentum_v2,NEM,46.55,0.0,d1_off_d2_off_d3_off
False,1.0627350194429437,87,zero,2023-03-16 15:16:00,,False,False,154.09,154.56,stop,2023-03-17 14:45:00,,154.09,2023-03-16 15:18:00,154.56,60.62999999999985,stock,stock_only,60.62999999999985,False,0.29375000000000034,safe_0_25pct,129,,19877.61,206.39999999999927,2023-03-16 15:00:00,closed,152.49,stock_trend_momentum_v2,AAPL,157.29,0.0,d1_off_d2_off_d3_off
False,0.48649824403957487,79,zero,2023-03-17 15:16:00,,False,False,62.9,64.36,target,2023-03-20 17:39:00,,62.9,2023-03-17 15:23:00,63.69,461.36000000000024,stock,stock_only,461.36000000000024,False,2.0000000000000098,safe_0_25pct,316,,19876.399999999998,230.679999999999,2023-03-17 15:00:00,closed,62.17,stock_trend_momentum_v2,AVGO,64.36,0.0,d1_off_d2_off_d3_off
False,1.3805844852996836,79,zero,2023-03-17 15:16:00,,False,False,175.82,179.98,target,2023-03-21 13:30:00,,175.82,2023-03-17 15:21:00,177.36,470.0799999999996,stock,stock_only,470.0799999999996,False,2.0000000000000133,safe_0_25pct,113,,19867.66,235.0399999999982,2023-03-17 15:00:00,closed,173.74,stock_trend_momentum_v2,TXN,179.98,0.0,d1_off_d2_off_d3_off
False,0.9589055089642207,92,zero,2023-03-21 15:16:00,,False,False,123.29,123.41,stop,2023-03-22 13:30:00,,123.29,2023-03-21 15:52:00,123.41,19.559999999998425,stock,stock_only,19.559999999998425,False,0.08333333333332593,safe_0_25pct,163,,20096.27,234.72000000000196,2023-03-21 15:00:00,closed,121.85,stock_trend_momentum_v2,NKE,126.17,0.0,d1_off_d2_off_d3_off
False,0.5905144740135375,84,zero,2023-03-21 15:16:00,,False,False,58.08,59.86,target,2023-03-22 18:43:00,,58.08,2023-03-21 15:36:00,58.75,501.9600000000003,stock,stock_only,501.9600000000003,False,2.0,safe_0_25pct,282,,16378.56,250.98000000000016,2023-03-21 15:00:00,closed,57.19,stock_trend_momentum_v2,MU,59.86,0.0,d1_off_d2_off_d3_off
False,0.3235567030976553,81,zero,2023-03-22 15:16:00,,False,False,127.95,127.46,stop,2023-03-22 16:40:00,,127.76,2023-03-22 15:16:00,127.46,-47.100000000001785,stock,stock_only,-47.100000000001785,False,-0.6122448979591955,safe_0_25pct,157,,20088.15,76.93000000000143,2023-03-22 15:00:00,closed,127.46,stock_trend_momentum_v2,XLV,128.93,0.0,d1_off_d2_off_d3_off
False,1.1246001583128542,79,zero,2023-03-22 15:16:00,,False,False,188.96,188.39,stop,2023-03-22 19:04:00,,188.81,2023-03-22 15:16:00,188.39,-44.52000000000169,stock,stock_only,-44.52000000000169,False,-0.24852071005918136,safe_0_25pct,106,,20029.760000000002,179.13999999999976,2023-03-22 15:00:00,closed,187.27,stock_trend_momentum_v2,CRM,192.34,0.0,d1_off_d2_off_d3_off
False,0.8857137512037649,92,zero,2023-03-23 15:16:00,,False,False,105.94,104.61,stop,2023-03-24 13:32:00,,105.92,2023-03-23 15:16:00,104.61,-247.59000000000043,stock,stock_only,-247.59000000000043,False,-0.9849624060150406,safe_0_25pct,189,,20022.66,251.36999999999966,2023-03-23 15:00:00,closed,104.61,stock_trend_momentum_v2,GOOGL,108.6,0.0,d1_off_d2_off_d3_off
False,0.2763829454632956,92,zero,2023-03-23 15:16:00,,False,False,27.3,26.88,stop,2023-03-23 18:25:00,,27.3,2023-03-23 16:00:00,26.88,-252.42000000000104,stock,stock_only,-252.42000000000104,False,-1.0,safe_0_25pct,601,,16407.3,252.42000000000104,2023-03-23 15:00:00,closed,26.88,stock_trend_momentum_v2,NVDA,28.14,0.0,d1_off_d2_off_d3_off
False,0.35599298830613446,92,zero,2023-03-24 15:16:00,,False,False,48.53,48.61,stop,2023-03-24 17:24:00,,48.42,2023-03-24 15:16:00,48.61,78.65999999999906,stock,stock_only,78.65999999999906,False,0.3518518518518482,safe_0_25pct,414,,20091.420000000002,223.55999999999966,2023-03-24 15:00:00,closed,47.99,stock_trend_momentum_v2,NEM,49.61,0.0,d1_off_d2_off_d3_off
False,2.9043528100699874,87,zero,2023-03-24 15:16:00,,False,False,250.48,253.57,stop,2023-03-27 15:10:00,,249.97,2023-03-24 15:16:00,253.57,205.19999999999968,stock,stock_only,205.19999999999968,False,0.8256880733944969,safe_0_25pct,57,,14277.359999999999,248.51999999999916,2023-03-24 15:00:00,closed,246.12,stock_trend_momentum_v2,ISRG,259.2,0.0,d1_off_d2_off_d3_off
False,0.6414071918298029,87,zero,2023-03-27 15:16:00,,False,False,92.95,92.67,stop,2023-03-28 17:41:00,,92.76,2023-03-27 15:16:00,92.67,-19.440000000000737,stock,stock_only,-19.440000000000737,False,-0.0927835051546428,safe_0_25pct,216,,20077.2,209.51999999999975,2023-03-27 15:00:00,closed,91.98,stock_trend_momentum_v2,GE,94.89,0.0,d1_off_d2_off_d3_off
False,1.1574045160734885,87,zero,2023-03-27 15:16:00,,False,False,272.46,272.05,monitor_reversal,2023-09-21 19:30:00,,272.46,2023-09-21 19:26:00,270.72,-29.929999999997676,stock,stock_only,-29.929999999997676,False,-0.23563218390803414,safe_0_25pct,73,,19889.579999999998,127.01999999999651,2023-03-27 15:00:00,closed,270.72,stock_trend_momentum_v2,MCD,275.94,0.0,d1_off_d2_off_d3_off
False,0.322094979886427,79,zero,2023-03-28 15:16:00,,False,False,38.47,39.45,target,2023-03-29 13:43:00,,38.47,2023-03-28 15:16:00,38.51,503.7200000000021,stock,stock_only,503.7200000000021,False,2.0,safe_0_25pct,514,,19773.579999999998,251.86000000000104,2023-03-28 15:00:00,closed,37.98,stock_trend_momentum_v2,FCX,39.45,0.0,d1_off_d2_off_d3_off
False,0.5111680732048546,79,zero,2023-03-28 15:16:00,,False,False,90.14,90.28,stop,2023-03-30 14:06:00,,90.07,2023-03-28 15:16:00,90.28,46.830000000001775,stock,stock_only,46.830000000001775,False,0.2727272727272845,safe_0_25pct,223,,20101.22,171.70999999999913,2023-03-28 15:00:00,closed,89.37,stock_trend_momentum_v2,ORCL,91.68,0.0,d1_off_d2_off_d3_off
False,0.914373750526335,87,zero,2023-03-29 15:16:00,,False,False,194.2,196.96,target,2023-03-29 19:08:00,,193.92,2023-03-29 15:16:00,195.46,316.1600000000021,stock,stock_only,316.1600000000021,False,2.20289855072466,safe_0_25pct,104,,20196.8,143.51999999999953,2023-03-29 15:00:00,closed,192.82,stock_trend_momentum_v2,CRM,196.96,0.0,d1_off_d2_off_d3_off
False,0.4262334386846966,87,zero,2023-03-29 15:16:00,,False,False,93.98,95.26,target,2023-03-31 15:19:00,,93.98,2023-03-29 16:47:00,94.39,275.2000000000003,stock,stock_only,275.2000000000003,False,2.0,safe_0_25pct,215,,20205.7,137.60000000000014,2023-03-29 15:00:00,closed,93.34,stock_trend_momentum_v2,GE,95.26,0.0,d1_off_d2_off_d3_off
False,0.7868202604759698,92,zero,2023-03-30 15:16:00,,False,False,161.92,162.66,stop,2023-03-31 17:31:00,,161.92,2023-03-30 15:16:00,162.66,92.50000000000114,stock,stock_only,92.50000000000114,False,0.6218487394958071,safe_0_25pct,125,,20240.0,148.74999999999972,2023-03-30 15:00:00,closed,160.73,stock_trend_momentum_v2,CVX,164.3,0.0,d1_off_d2_off_d3_off
False,0.37466047570579647,92,zero,2023-03-30 15:16:00,,False,False,40.26,40.81,stop,2023-04-03 14:51:00,,40.255,2023-03-30 15:16:00,40.81,246.97499999999988,stock,stock_only,246.97499999999988,False,0.9736842105263148,safe_0_25pct,445,,17915.7,253.65000000000012,2023-03-30 15:00:00,closed,39.69,stock_trend_momentum_v2,FCX,41.4,0.0,d1_off_d2_off_d3_off
False,1.4037646180377568,92,zero,2023-03-31 15:16:00,,False,False,212.28,216.5,target,2023-04-03 13:43:00,,212.25,2023-03-31 15:16:00,212.04,408.0,stock,stock_only,408.0,False,2.01421800947866,safe_0_25pct,96,,20378.88,202.5600000000013,2023-03-31 15:00:00,closed,210.17,stock_trend_momentum_v2,BA,216.5,0.0,d1_off_d2_off_d3_off
False,0.21739269191362912,87,zero,2023-03-31 15:16:00,,False,False,46.6,47.26,target,2023-04-03 13:30:00,,46.54,2023-03-31 15:16:00,46.48,46.07999999999993,stock,stock_only,46.07999999999993,False,2.1818181818181897,safe_0_25pct,64,,2982.4,21.11999999999989,2023-03-31 15:00:00,closed,46.27,stock_trend_momentum_v2,C,47.26,0.0,d1_off_d2_off_d3_off
False,1.5764274953521515,92,zero,2023-04-03 15:16:00,,False,False,230.21,227.84,stop,2023-04-04 13:32:00,,229.06,2023-04-03 15:16:00,227.84,-108.5799999999999,stock,stock_only,-108.5799999999999,False,-0.51476793248945,safe_0_25pct,89,,20488.690000000002,210.9300000000004,2023-04-03 15:00:00,closed,227.84,stock_trend_momentum_v2,CAT,234.95,0.0,d1_off_d2_off_d3_off
False,0.735098509618319,92,zero,2023-04-03 15:16:00,,False,False,65.05,63.94,stop,2023-04-04 16:20:00,,65.0399,2023-04-03 15:16:00,63.94,-254.07690000000122,stock,stock_only,-254.07690000000122,False,-0.9909009009009062,safe_0_25pct,231,,15026.55,256.40999999999985,2023-04-03 15:00:00,closed,63.94,stock_trend_momentum_v2,OXY,67.27,0.0,d1_off_d2_off_d3_off
False,0.2769316491653735,92,zero,2023-04-04 15:16:00,,False,False,33.36,32.94,stop,2023-04-04 16:11:00,,33.3201,2023-04-04 15:16:00,32.94,-231.86099999999925,stock,stock_only,-231.86099999999925,False,-0.9049999999999933,safe_0_25pct,610,,20349.6,256.20000000000107,2023-04-04 15:00:00,closed,32.94,stock_trend_momentum_v2,INTC,34.2,0.0,d1_off_d2_off_d3_off
False,1.2995099097609761,92,zero,2023-04-04 15:16:00,,False,False,214.66,212.71,stop,2023-04-04 16:09:00,,214.19,2023-04-04 15:16:00,212.71,-140.59999999999903,stock,stock_only,-140.59999999999903,False,-0.7589743589743582,safe_0_25pct,95,,20392.7,185.24999999999892,2023-04-04 15:00:00,closed,212.71,stock_trend_momentum_v2,META,218.56,0.0,d1_off_d2_off_d3_off
False,0.23491702747238008,87,zero,2023-04-05 15:16:00,,False,False,49.69,49.61,stop,2023-04-06 13:30:00,,49.64,2023-04-05 15:16:00,49.61,-12.300000000000466,stock,stock_only,-12.300000000000466,False,-0.08333333333333662,safe_0_25pct,410,,20372.899999999998,147.59999999999977,2023-04-05 15:00:00,closed,49.33,stock_trend_momentum_v2,WMT,50.41,0.0,d1_off_d2_off_d3_off
False,0.2891607381334635,79,zero,2023-04-05 15:16:00,,False,False,69.76,69.75,stop,2023-04-05 16:56:00,,69.76,2023-04-05 15:19:00,69.75,-2.920000000001494,stock,stock_only,-2.920000000001494,False,-0.022727272727283736,safe_0_25pct,292,,20369.920000000002,128.48000000000349,2023-04-05 15:00:00,closed,69.32,stock_trend_momentum_v2,BMY,70.64,0.0,d1_off_d2_off_d3_off
False,0.29104654924245205,87,zero,2023-04-06 15:16:00,,False,False,70.34,69.9,stop,2023-04-12 13:32:00,,70.34,2023-04-10 13:33:00,69.9,-127.15999999999934,stock,stock_only,-127.15999999999934,False,-1.0,safe_0_25pct,289,,20328.260000000002,127.15999999999934,2023-04-06 15:00:00,closed,69.9,stock_trend_momentum_v2,BMY,71.22,0.0,d1_off_d2_off_d3_off
False,0.9527424763507091,87,zero,2023-04-06 15:16:00,,False,False,105.76,106.1,monitor_reversal,2023-04-10 15:30:00,,105.76,2023-04-10 14:28:00,104.33,60.51999999999808,stock,stock_only,60.51999999999808,False,0.23776223776222907,safe_0_25pct,178,,18825.280000000002,254.5400000000012,2023-04-06 15:00:00,closed,104.33,stock_trend_momentum_v2,GOOGL,108.62,0.0,d1_off_d2_off_d3_off
False,0.26756814723114686,87,zero,2023-04-10 15:16:00,,False,False,46.54,47.36,target,2023-04-11 19:49:00,,46.54,2023-04-10 15:17:00,46.89,359.16000000000014,stock,stock_only,359.16000000000014,False,2.0000000000000173,safe_0_25pct,438,,20384.52,179.5799999999985,2023-04-10 15:00:00,closed,46.13,stock_trend_momentum_v2,C,47.36,0.0,d1_off_d2_off_d3_off
False,0.7064449469845602,81,zero,2023-04-10 15:16:00,,False,False,100.5,100.77,stop,2023-04-11 17:21:00,,100.5,2023-04-10 15:37:00,100.77,54.539999999999196,stock,stock_only,54.539999999999196,False,0.2547169811320712,safe_0_25pct,202,,20301.0,214.12000000000046,2023-04-10 15:00:00,closed,99.44,stock_trend_momentum_v2,DIS,102.62,0.0,d1_off_d2_off_d3_off
